ticker,text,date,label,data_source
4110,TAWUNIYA shares hit 52-week low following profit warning,2022-06-17,0,synthetic
2010,SABIC net financing income declines 28% in Q4,2022-06-17,0,synthetic
4110,TAWUNIYA signs joint venture deal worth SAR 5.2 billion,2022-06-17,0,synthetic
2222,Saudi Aramco return on equity climbs strongly to 42%,2022-06-17,0,synthetic
2010,SABIC earnings miss market estimates by 33%,2022-06-20,0,synthetic
1150,Alinma Bank halts new branch rollout citing poor financial returns,2022-06-20,0,synthetic
1150,Saudi current account deficit widens on lower oil revenues,2022-06-22,0,synthetic
7010,STC loses key SAR 10.5 billion infrastructure contract,2022-06-23,1,synthetic
4110,TAWUNIYA management holds meetings with institutional investors,2022-06-27,0,synthetic
7010,STC net financing income declines 23% in Q1,2022-06-28,0,synthetic
1150,Analysts downgrade Alinma Bank citing intensifying competition,2022-06-29,0,synthetic
4110,Oil prices rally 28% following OPEC production cut agreement,2022-06-29,0,synthetic
4325,MASAR posts SAR 7.0 billion asset impairment charge,2022-06-29,0,synthetic
2010,Analysts downgrade SABIC citing intensifying competition,2022-06-30,0,synthetic
1120,US recession fears trigger widespread global equity selloff,2022-06-30,1,synthetic
7010,STC faces shareholder lawsuit over delayed disclosures,2022-06-30,0,synthetic
4110,TAWUNIYA earnings per share jump 40% in Q2,2022-06-30,1,synthetic
1211,Saudi Arabia GDP growth slows to 32% below IMF expectations,2022-07-01,1,synthetic
1150,Alinma Bank earnings miss market estimates by 41%,2022-07-01,0,synthetic
1211,Brent crude climbs to $1.2 per barrel lifting Saudi equities,2022-07-01,1,synthetic
2222,Credit agency downgrades Saudi Aramco rating one notch,2022-07-04,1,synthetic
2010,SABIC revenue declines 34% amid weakening demand,2022-07-05,0,synthetic
2010,SABIC gross margin expands by 25 basis points,2022-07-05,1,synthetic
2010,SABIC revenue down 10% as market conditions worsen,2022-07-05,1,synthetic
2222,Saudi Aramco announces changes to its senior leadership team,2022-07-06,1,synthetic
1150,SAMA reduces repo rate by 42 bps to support credit growth,2022-07-06,0,synthetic
4110,Foreign investor inflows into Tadawul index rise 16%,2022-07-06,1,synthetic
2222,Saudi consumer inflation rises to 37% squeezing households,2022-07-07,0,synthetic
1211,Ma'aden non-performing loans rise 11% raising credit concerns,2022-07-07,0,synthetic
2010,SABIC board approves SAR 1.0 billion share buyback program,2022-07-07,1,synthetic
1211,Ma'aden Q1 results show 25% year-on-year profit contraction,2022-07-11,1,synthetic
1120,Al Rajhi Bank refinances SAR 10.5 billion revolving debt facility,2022-07-11,1,synthetic
7010,STC cost-to-income ratio improves significantly to 21%,2022-07-12,1,synthetic
2222,Saudi Aramco non-performing loan ratio falls to five-year low,2022-07-12,1,synthetic
1211,Ma'aden gross margin expands by 30 basis points,2022-07-12,1,synthetic
4110,TAWUNIYA net financing income declines 25% in Q1,2022-07-13,0,synthetic
2010,Foreign investor inflows into Tadawul index rise 18%,2022-07-13,1,synthetic
7010,Saudi consumer inflation cools to 35% supporting spending,2022-07-14,1,synthetic
4325,Dollar weakens 16% against major currencies lifting commodities,2022-07-15,1,synthetic
2010,SABIC loses key SAR 14.4 billion infrastructure contract,2022-07-15,0,synthetic
2222,Saudi Aramco warns of tough trading outlook for rest of year,2022-07-15,0,synthetic
1211,Oil prices rally 12% following OPEC production cut agreement,2022-07-15,1,synthetic
2222,Saudi Aramco customer deposits shrink 42% in market uncertainty,2022-07-18,0,synthetic
7010,STC Q2 results show 25% year-on-year profit contraction,2022-07-19,0,synthetic
1120,Saudi Arabia GDP grows 34% beating IMF growth forecast,2022-07-19,0,synthetic
2222,Saudi Aramco workforce productivity improves by 38%,2022-07-20,1,synthetic
2010,SABIC launches new product line to strong market reception,2022-07-20,1,synthetic
7010,US recession fears trigger widespread global equity selloff,2022-07-21,0,synthetic
7010,STC return on equity falls sharply to 42%,2022-07-21,0,synthetic
4110,IMF cuts Saudi Arabia economic growth forecast to 24%,2022-07-21,0,synthetic
2010,SABIC earnings per share jump 13% in Q3,2022-07-21,1,synthetic
1150,Alinma Bank revenue down 5% as market conditions worsen,2022-07-21,0,synthetic
4110,TAWUNIYA management holds meetings with institutional investors,2022-07-22,1,synthetic
1120,Higher-for-longer US rates weigh on Saudi bank margins,2022-07-22,0,synthetic
1211,Ma'aden reports net loss of SAR 6.9 billion in Q4,2022-07-22,0,synthetic
1120,Al Rajhi Bank board declares special dividend of SAR 3.8 per share,2022-07-22,0,synthetic
1150,Alinma Bank shelves expansion plan citing macroeconomic headwinds,2022-07-25,0,synthetic
2010,SABIC secures major SAR 1.9 billion government contract,2022-07-25,1,synthetic
2222,Saudi Aramco posts SAR 4.0 billion asset impairment charge,2022-07-26,0,synthetic
7010,Analyst initiates coverage of STC with neutral rating,2022-07-26,0,synthetic
2010,SABIC halts new branch rollout citing poor financial returns,2022-07-29,0,synthetic
2222,Saudi Aramco mortgage portfolio grows 32% on housing demand,2022-08-01,1,synthetic
1120,Al Rajhi Bank fee income rises 33% boosting overall margins,2022-08-01,1,synthetic
7010,STC holds investor day to outline medium-term strategy,2022-08-01,1,synthetic
1120,Al Rajhi Bank net income drops 11% in the latest quarter,2022-08-02,1,synthetic
1150,Alinma Bank placed under regulatory probe for compliance failure,2022-08-03,0,synthetic
4325,Saudi consumer inflation rises to 16% squeezing households,2022-08-04,0,synthetic
1211,Rating agency upgrades Ma'aden credit outlook to stable positive,2022-08-05,1,synthetic
2010,SABIC writes off SAR 8.4 billion in non-performing assets,2022-08-05,0,synthetic
7010,STC board declares special dividend of SAR 8.5 per share,2022-08-08,1,synthetic
1120,Al Rajhi Bank fee income rises 6% boosting overall margins,2022-08-09,1,synthetic
1150,Alinma Bank results broadly in line with analyst expectations,2022-08-10,1,synthetic
1120,Al Rajhi Bank free cash flow turns negative by SAR 4.6 billion,2022-08-10,0,synthetic
4110,TAWUNIYA releases annual sustainability and ESG report,2022-08-11,0,synthetic
4325,MASAR faces shareholder lawsuit over delayed disclosures,2022-08-12,0,synthetic
2222,Saudi Aramco halts new branch rollout citing poor financial returns,2022-08-15,0,synthetic
1120,Analysts downgrade Al Rajhi Bank citing intensifying competition,2022-08-15,1,synthetic
1120,Al Rajhi Bank earnings per share jump 27% in Q2,2022-08-15,0,synthetic
1150,Alinma Bank customer deposits grow 30% year on year,2022-08-15,1,synthetic
2222,Saudi Aramco earnings miss market estimates by 38%,2022-08-16,0,synthetic
7010,STC total loan provisions rise 24% in first half,2022-08-16,1,synthetic
4325,MASAR board approves SAR 3.0 billion share buyback program,2022-08-16,1,synthetic
1150,Alinma Bank holds investor day to outline medium-term strategy,2022-08-16,0,synthetic
7010,STC reports record Q4 net profit of SAR 7.7 billion,2022-08-16,1,synthetic
7010,STC halts new branch rollout citing poor financial returns,2022-08-17,0,synthetic
4325,MASAR revenue growth reaches 14% year on year,2022-08-17,1,synthetic
4110,TAWUNIYA revenue down 17% as market conditions worsen,2022-08-17,1,synthetic
1211,Ma'aden cuts dividend amid rising cost pressures,2022-08-17,0,synthetic
4110,Global equity markets rally on US-China trade deal progress,2022-08-17,1,synthetic
2010,SABIC Q4 results show 26% year-on-year profit contraction,2022-08-18,0,synthetic
4110,TAWUNIYA gross margin expands by 36 basis points,2022-08-19,1,synthetic
4110,TAWUNIYA loses significant market share to competitors,2022-08-19,0,synthetic
4325,MASAR faces shareholder lawsuit over delayed disclosures,2022-08-22,0,synthetic
2010,SABIC net financing income declines 25% in Q4,2022-08-22,0,synthetic
2010,SABIC total assets grow 6% to reach SAR 9.1 billion,2022-08-22,1,synthetic
1211,Ma'aden earnings per share jump 19% in Q1,2022-08-22,1,synthetic
1120,Al Rajhi Bank loses significant market share to competitors,2022-08-23,0,synthetic
1150,Alinma Bank cost-to-income ratio improves significantly to 41%,2022-08-23,1,synthetic
1150,Dollar strengthens 21% against peers pressuring commodities,2022-08-24,0,synthetic
1211,Ma'aden non-performing loans rise 41% raising credit concerns,2022-08-24,0,synthetic
2010,SABIC external auditors issue unqualified opinion on accounts,2022-08-25,0,synthetic
1150,Global equity markets rally on US-China trade deal progress,2022-08-25,0,synthetic
2222,Saudi Aramco return on equity falls sharply to 9%,2022-08-29,0,synthetic
7010,STC digital customers rise 22% year on year,2022-08-30,1,synthetic
4110,TAWUNIYA reports net loss of SAR 2.7 billion in Q2,2022-08-30,0,synthetic
2222,Saudi Aramco operating profit beats market consensus by 34%,2022-08-31,1,synthetic
1211,Ma'aden revenue declines 27% amid weakening demand,2022-08-31,0,synthetic
4325,MASAR writes off SAR 2.6 billion in non-performing assets,2022-09-02,0,synthetic
1120,Al Rajhi Bank non-performing loans rise 35% raising credit concerns,2022-09-02,0,synthetic
4325,MASAR operating margin falls by 39 basis points,2022-09-05,1,synthetic
2222,Saudi consumer inflation rises to 8% squeezing households,2022-09-05,0,synthetic
2222,Saudi consumer inflation cools to 31% supporting spending,2022-09-06,1,synthetic
1211,Higher-for-longer US rates weigh on Saudi bank margins,2022-09-06,0,synthetic
4325,Analysts raise MASAR target price on strong earnings outlook,2022-09-06,1,synthetic
4325,MASAR updates market on its ongoing strategic review,2022-09-08,1,synthetic
2222,Saudi Aramco placed under regulatory probe for compliance failure,2022-09-09,1,synthetic
4110,TAWUNIYA non-performing loans rise 24% raising credit concerns,2022-09-12,0,synthetic
2010,Oil prices rally 6% following OPEC production cut agreement,2022-09-13,1,synthetic
2010,SABIC cost-to-income ratio improves significantly to 35%,2022-09-14,1,synthetic
1120,Al Rajhi Bank updates market on its ongoing strategic review,2022-09-14,1,synthetic
2222,Saudi Aramco customer deposits shrink 42% in market uncertainty,2022-09-15,0,synthetic
1120,Al Rajhi Bank non-performing loans rise 20% raising credit concerns,2022-09-16,0,synthetic
7010,STC digital customers rise 38% year on year,2022-09-16,1,synthetic
4110,TAWUNIYA net financing income rises 9% in first half,2022-09-19,1,synthetic
4110,TAWUNIYA non-performing loan ratio falls to five-year low,2022-09-19,1,synthetic
2010,SABIC customer deposits shrink 9% in market uncertainty,2022-09-20,0,synthetic
4110,Analyst initiates coverage of TAWUNIYA with neutral rating,2022-09-21,1,synthetic
2010,Global risk appetite improves on soft US inflation reading,2022-09-22,1,synthetic
1150,Saudi consumer inflation cools to 40% supporting spending,2022-09-22,1,synthetic
2222,Saudi Aramco management holds meetings with institutional investors,2022-09-22,1,synthetic
4110,TAWUNIYA profit falls 17% missing analyst estimates,2022-09-22,0,synthetic
7010,STC upgraded to buy by leading investment analysts,2022-09-23,1,synthetic
4325,MASAR warns of tough trading outlook for rest of year,2022-09-23,0,synthetic
2222,Saudi Aramco wins major infrastructure contract worth SAR 12.3 billion,2022-09-23,1,synthetic
1211,Global risk appetite improves on soft US inflation reading,2022-09-26,1,synthetic
2010,SABIC management holds meetings with institutional investors,2022-09-26,1,synthetic
1120,Saudi Arabia GDP grows 28% beating IMF growth forecast,2022-09-26,1,synthetic
1150,Alinma Bank announces changes to its senior leadership team,2022-09-27,0,synthetic
4110,TAWUNIYA reports record Q2 net profit of SAR 7.3 billion,2022-09-27,1,synthetic
7010,Global risk appetite improves on soft US inflation reading,2022-09-27,1,synthetic
7010,STC results broadly in line with analyst expectations,2022-09-29,1,synthetic
4325,US Federal Reserve cuts interest rates by 5 basis points,2022-09-29,1,synthetic
2010,Rate hike adds SAR 13.6 billion to SABIC annual funding costs,2022-09-29,0,synthetic
7010,STC announces SAR 6.8 billion dividend to shareholders,2022-10-03,1,synthetic
1150,Alinma Bank revenue declines 30% amid weakening demand,2022-10-03,0,synthetic
4110,TAWUNIYA net income surges 10% on strong market demand,2022-10-05,1,synthetic
1211,Rating agency upgrades Ma'aden credit outlook to stable positive,2022-10-06,1,synthetic
2010,Oil prices rally 7% following OPEC production cut agreement,2022-10-07,1,synthetic
2222,Saudi Aramco posts 13% rise in total operating income,2022-10-11,1,synthetic
4325,MASAR launches new product line to strong market reception,2022-10-11,1,synthetic
7010,STC faces shareholder lawsuit over delayed disclosures,2022-10-12,0,synthetic
2010,SABIC Q1 EBITDA up 20% on strong revenue momentum,2022-10-12,0,synthetic
1211,Ma'aden wins major infrastructure contract worth SAR 5.7 billion,2022-10-13,1,synthetic
2010,US Federal Reserve cuts interest rates by 28 basis points,2022-10-14,1,synthetic
2010,IMF raises Saudi Arabia economic growth outlook to 15%,2022-10-14,1,synthetic
4325,US Federal Reserve raises interest rates by 39 basis points,2022-10-14,0,synthetic
2010,SABIC operating profit beats market consensus by 41%,2022-10-17,1,synthetic
2010,SABIC mortgage portfolio grows 42% on housing demand,2022-10-18,1,synthetic
1211,Ma'aden revenue down 40% as market conditions worsen,2022-10-18,0,synthetic
1150,Alinma Bank capital adequacy ratio rises to 21%,2022-10-18,1,synthetic
4110,TAWUNIYA cuts dividend amid rising cost pressures,2022-10-18,1,synthetic
1150,Brent crude climbs to $10.0 per barrel lifting Saudi equities,2022-10-20,0,synthetic
2222,US Federal Reserve cuts interest rates by 27 basis points,2022-10-20,1,synthetic
1150,Alinma Bank earnings miss market estimates by 14%,2022-10-24,0,synthetic
1120,Al Rajhi Bank customer deposits grow 41% year on year,2022-10-24,1,synthetic
4110,TAWUNIYA return on equity falls sharply to 36%,2022-10-24,0,synthetic
1211,Ma'aden warns of tough trading outlook for rest of year,2022-10-24,0,synthetic
4325,MASAR free cash flow turns negative by SAR 1.1 billion,2022-10-25,0,synthetic
4325,MASAR mortgage portfolio grows 32% on housing demand,2022-10-25,1,synthetic
2010,Analysts downgrade SABIC citing intensifying competition,2022-10-26,0,synthetic
4110,TAWUNIYA gross margin expands by 27 basis points,2022-10-26,1,synthetic
2222,Saudi Aramco CEO and CFO depart amid corporate governance issues,2022-10-26,0,synthetic
1211,Ma'aden customer deposits grow 11% year on year,2022-10-28,1,synthetic
7010,STC return on equity falls sharply to 35%,2022-10-28,0,synthetic
2010,SABIC return on equity climbs strongly to 27%,2022-10-28,1,synthetic
1120,Al Rajhi Bank total loan provisions rise 26% in first half,2022-10-31,0,synthetic
1150,Credit agency downgrades Alinma Bank rating one notch,2022-10-31,0,synthetic
2222,Saudi Aramco cuts dividend amid rising cost pressures,2022-11-02,0,synthetic
1211,Ma'aden holds investor day to outline medium-term strategy,2022-11-02,0,synthetic
2010,SABIC total assets grow 30% to reach SAR 14.2 billion,2022-11-03,0,synthetic
1120,Al Rajhi Bank placed under regulatory probe for compliance failure,2022-11-04,0,synthetic
2010,Credit agency downgrades SABIC rating one notch,2022-11-04,0,synthetic
1211,Ma'aden signs joint venture deal worth SAR 0.9 billion,2022-11-04,0,synthetic
4325,MASAR management holds meetings with institutional investors,2022-11-07,0,synthetic
7010,US-China trade war escalation hits global supply chains,2022-11-07,1,synthetic
2010,SABIC market share increases 31% in its core business,2022-11-07,1,synthetic
4110,TAWUNIYA net income surges 33% on strong market demand,2022-11-08,1,synthetic
7010,Saudi Arabia current account surplus widens to SAR 12.7 billion,2022-11-08,1,synthetic
1150,Alinma Bank reports net loss of SAR 5.1 billion in Q2,2022-11-08,0,synthetic
4110,TAWUNIYA net income surges 26% on strong market demand,2022-11-08,1,synthetic
4325,MASAR completes acquisition integration ahead of schedule,2022-11-09,1,synthetic
1120,Al Rajhi Bank revenue declines 29% amid weakening demand,2022-11-09,0,synthetic
1120,Al Rajhi Bank board declares special dividend of SAR 13.0 per share,2022-11-09,1,synthetic
4325,Saudi Arabia GDP grows 33% beating IMF growth forecast,2022-11-10,1,synthetic
4110,Interest rate cut expectations boost GCC banking sector stocks,2022-11-10,1,synthetic
4110,TAWUNIYA cuts dividend amid rising cost pressures,2022-11-10,0,synthetic
1150,Alinma Bank customer deposits shrink 38% in market uncertainty,2022-11-11,0,synthetic
4110,TAWUNIYA non-performing loan ratio falls to five-year low,2022-11-11,1,synthetic
1211,Ma'aden return on equity climbs strongly to 14%,2022-11-11,1,synthetic
2010,US Federal Reserve raises interest rates by 37 basis points,2022-11-11,0,synthetic
1211,Ma'aden announces changes to its senior leadership team,2022-11-14,1,synthetic
1211,Ma'aden secures major SAR 7.7 billion government contract,2022-11-14,1,synthetic
1150,Saudi consumer inflation rises to 23% squeezing households,2022-11-15,0,synthetic
2222,Saudi Aramco upgraded to buy by leading investment analysts,2022-11-15,1,synthetic
1211,Ma'aden non-performing loan ratio falls to five-year low,2022-11-15,1,synthetic
2222,Saudi Aramco net financing income rises 36% in first half,2022-11-15,1,synthetic
1150,Saudi consumer inflation rises to 11% squeezing households,2022-11-17,0,synthetic
1211,Ma'aden participates in major regional banking conference,2022-11-17,1,synthetic
1211,Ma'aden faces shareholder lawsuit over delayed disclosures,2022-11-17,0,synthetic
2222,Oil prices rally 20% following OPEC production cut agreement,2022-11-18,1,synthetic
7010,Saudi consumer inflation cools to 37% supporting spending,2022-11-21,1,synthetic
7010,Capital outflows from GCC equity markets accelerate,2022-11-21,1,synthetic
4325,MASAR net financing income declines 17% in Q1,2022-11-22,0,synthetic
7010,STC Q2 earnings per share disappoints — down 36%,2022-11-22,0,synthetic
1120,Al Rajhi Bank earnings per share jump 21% in Q2,2022-11-23,1,synthetic
1120,Al Rajhi Bank upgraded to buy by leading investment analysts,2022-11-24,1,synthetic
2222,Saudi Aramco faces shareholder lawsuit over delayed disclosures,2022-11-28,0,synthetic
4110,Saudi consumer inflation cools to 9% supporting spending,2022-11-28,1,synthetic
1211,Ma'aden loses significant market share to competitors,2022-11-29,0,synthetic
2222,Saudi Aramco free cash flow turns negative by SAR 9.4 billion,2022-11-29,0,synthetic
1211,Ma'aden gross margin expands by 31 basis points,2022-11-29,1,synthetic
1150,Oil prices fall 37% on weakening global demand outlook,2022-11-30,1,synthetic
1150,Alinma Bank writes off SAR 12.0 billion in non-performing assets,2022-12-02,0,synthetic
4110,TAWUNIYA refinances SAR 9.1 billion revolving debt facility,2022-12-05,1,synthetic
1211,Ma'aden CEO and CFO depart amid corporate governance issues,2022-12-05,0,synthetic
1150,Analysts raise Alinma Bank target price on strong earnings outlook,2022-12-06,1,synthetic
2010,Interest rate cut expectations boost GCC banking sector stocks,2022-12-06,1,synthetic
4325,MASAR earnings miss market estimates by 9%,2022-12-06,0,synthetic
7010,STC cost-to-income ratio improves significantly to 6%,2022-12-07,1,synthetic
1120,Al Rajhi Bank net income surges 26% on strong market demand,2022-12-07,1,synthetic
7010,STC non-performing loans rise 31% raising credit concerns,2022-12-08,0,synthetic
4325,MASAR placed under regulatory probe for compliance failure,2022-12-08,0,synthetic
4325,MASAR signs joint venture deal worth SAR 0.7 billion,2022-12-09,1,synthetic
1150,Alinma Bank updates market on its ongoing strategic review,2022-12-09,0,synthetic
1120,Analysts raise Al Rajhi Bank target price on strong earnings outlook,2022-12-12,1,synthetic
1120,Al Rajhi Bank fee income rises 5% boosting overall margins,2022-12-13,1,synthetic
4325,Brent crude drops to $11.9 per barrel pressuring Saudi stocks,2022-12-13,0,synthetic
1211,Ma'aden management holds meetings with institutional investors,2022-12-13,1,synthetic
1150,Alinma Bank raises full-year guidance after strong Q3 results,2022-12-14,1,synthetic
2010,SABIC cost-to-income ratio improves significantly to 28%,2022-12-14,1,synthetic
2010,SABIC net income surges 11% on strong market demand,2022-12-15,1,synthetic
7010,STC customer deposits grow 18% year on year,2022-12-16,1,synthetic
7010,STC net interest margin compressed by 29 basis points,2022-12-19,0,synthetic
2222,Saudi Aramco external auditors issue unqualified opinion on accounts,2022-12-21,1,synthetic
4110,TAWUNIYA total loan provisions rise 10% in first half,2022-12-21,0,synthetic
1211,Ma'aden revenue down 12% as market conditions worsen,2022-12-22,0,synthetic
4110,TAWUNIYA wins major infrastructure contract worth SAR 9.3 billion,2022-12-22,0,synthetic
7010,SAMA hikes repo rate by 41 bps tightening credit conditions,2022-12-26,0,synthetic
4325,MASAR mortgage portfolio grows 10% on housing demand,2022-12-27,1,synthetic
1211,Dollar weakens 32% against major currencies lifting commodities,2022-12-27,0,synthetic
1211,Ma'aden earnings per share jump 8% in Q3,2022-12-27,1,synthetic
1211,Ma'aden management holds meetings with institutional investors,2022-12-27,1,synthetic
1150,Credit agency downgrades Alinma Bank rating one notch,2022-12-28,0,synthetic
4110,TAWUNIYA reports net loss of SAR 13.6 billion in Q2,2022-12-28,0,synthetic
1150,Alinma Bank revenue down 32% as market conditions worsen,2022-12-29,1,synthetic
2222,OPEC+ extends production curbs supporting oil revenues,2023-01-02,1,synthetic
2222,Saudi Arabia current account surplus widens to SAR 5.8 billion,2023-01-05,1,synthetic
1211,Global equity markets rally on US-China trade deal progress,2023-01-05,0,synthetic
1211,Ma'aden net income surges 5% on strong market demand,2023-01-06,1,synthetic
1211,SAMA reduces repo rate by 16 bps to support credit growth,2023-01-06,1,synthetic
1150,Alinma Bank fee income rises 31% boosting overall margins,2023-01-09,1,synthetic
2010,SABIC cost-to-income ratio improves significantly to 22%,2023-01-09,1,synthetic
4325,MASAR net income drops 10% in the latest quarter,2023-01-10,1,synthetic
7010,STC external auditors issue unqualified opinion on accounts,2023-01-10,0,synthetic
4110,TAWUNIYA cost-to-income ratio deteriorates to 36%,2023-01-10,0,synthetic
1211,Ma'aden revenue down 17% as market conditions worsen,2023-01-11,0,synthetic
7010,STC shares hit 52-week low following profit warning,2023-01-13,0,synthetic
7010,Inflation surge adds 40% to STC operating expenses,2023-01-16,0,synthetic
4110,TAWUNIYA signs joint venture deal worth SAR 5.0 billion,2023-01-16,1,synthetic
1211,Ma'aden participates in major regional banking conference,2023-01-16,0,synthetic
4110,TAWUNIYA halts new branch rollout citing poor financial returns,2023-01-17,0,synthetic
2010,SABIC profit falls 29% missing analyst estimates,2023-01-17,0,synthetic
7010,STC workforce productivity improves by 23%,2023-01-17,1,synthetic
1211,Ma'aden shelves expansion plan citing macroeconomic headwinds,2023-01-17,1,synthetic
7010,STC warns of tough trading outlook for rest of year,2023-01-18,0,synthetic
4110,TAWUNIYA management holds meetings with institutional investors,2023-01-18,1,synthetic
2010,Vision 2030 investment drives 20% non-oil sector GDP growth,2023-01-19,1,synthetic
2222,Saudi Aramco free cash flow jumps 21% in the fiscal year,2023-01-20,1,synthetic
7010,Saudi Arabia GDP grows 40% beating IMF growth forecast,2023-01-20,1,synthetic
2010,SABIC warns of tough trading outlook for rest of year,2023-01-20,0,synthetic
2010,SABIC profit climbed 20% driven by higher volumes,2023-01-20,0,synthetic
1211,Foreign investor inflows into Tadawul index rise 37%,2023-01-23,1,synthetic
4110,TAWUNIYA return on equity climbs strongly to 8%,2023-01-25,1,synthetic
2010,SABIC signs joint venture deal worth SAR 10.9 billion,2023-01-25,1,synthetic
1120,Al Rajhi Bank loses significant market share to competitors,2023-01-26,0,synthetic
2010,SABIC quarterly profit up 28% beating analyst forecasts,2023-01-27,1,synthetic
2010,OPEC+ extends production curbs supporting oil revenues,2023-01-27,1,synthetic
1120,Inflation surge adds 17% to Al Rajhi Bank operating expenses,2023-01-30,0,synthetic
4110,TAWUNIYA return on equity climbs strongly to 40%,2023-01-30,0,synthetic
2010,IMF raises Saudi Arabia economic growth outlook to 41%,2023-01-30,1,synthetic
2010,SABIC CEO and CFO depart amid corporate governance issues,2023-02-01,0,synthetic
4110,Analyst initiates coverage of TAWUNIYA with neutral rating,2023-02-01,1,synthetic
2010,SABIC profit falls 15% missing analyst estimates,2023-02-01,0,synthetic
1150,Alinma Bank writes off SAR 3.1 billion in non-performing assets,2023-02-02,0,synthetic
1211,Ma'aden refinances SAR 13.1 billion revolving debt facility,2023-02-02,0,synthetic
1150,Alinma Bank writes off SAR 5.0 billion in non-performing assets,2023-02-03,0,synthetic
4110,TAWUNIYA market share increases 24% in its core business,2023-02-06,1,synthetic
7010,STC fee income rises 13% boosting overall margins,2023-02-06,1,synthetic
1211,Ma'aden reports net loss of SAR 6.1 billion in Q1,2023-02-07,0,synthetic
1150,Alinma Bank cuts dividend amid rising cost pressures,2023-02-07,0,synthetic
2010,SABIC quarterly profit up 9% beating analyst forecasts,2023-02-07,1,synthetic
1150,SAMA hikes repo rate by 5 bps tightening credit conditions,2023-02-07,0,synthetic
1150,Alinma Bank regulatory filing shows largely stable loan book,2023-02-07,1,synthetic
2010,SABIC market share increases 18% in its core business,2023-02-08,1,synthetic
4325,MASAR shares hit 52-week low following profit warning,2023-02-08,0,synthetic
4110,TAWUNIYA placed under regulatory probe for compliance failure,2023-02-09,0,synthetic
4110,TAWUNIYA loses significant market share to competitors,2023-02-13,0,synthetic
1150,Alinma Bank reports record Q3 net profit of SAR 2.4 billion,2023-02-14,1,synthetic
2222,Saudi Aramco gross margin expands by 8 basis points,2023-02-15,1,synthetic
4325,MASAR capital adequacy ratio rises to 6%,2023-02-15,1,synthetic
2222,Rate hike adds SAR 8.2 billion to Saudi Aramco annual funding costs,2023-02-15,0,synthetic
2010,US-China trade war escalation hits global supply chains,2023-02-17,0,synthetic
4325,MASAR wins major infrastructure contract worth SAR 8.3 billion,2023-02-17,1,synthetic
4110,TAWUNIYA secures major SAR 9.9 billion government contract,2023-02-17,1,synthetic
1211,Ma'aden announces SAR 10.6 billion dividend to shareholders,2023-02-20,1,synthetic
7010,STC posts SAR 12.5 billion asset impairment charge,2023-02-20,0,synthetic
7010,STC earnings miss market estimates by 25%,2023-02-20,0,synthetic
2222,Saudi Aramco earnings miss market estimates by 8%,2023-02-21,1,synthetic
4110,TAWUNIYA completes acquisition integration ahead of schedule,2023-02-22,0,synthetic
2222,Rating agency upgrades Saudi Aramco credit outlook to stable positive,2023-02-23,1,synthetic
1120,Al Rajhi Bank board approves SAR 3.2 billion share buyback program,2023-02-23,1,synthetic
4325,MASAR loses significant market share to competitors,2023-02-27,0,synthetic
1150,Rate hike adds SAR 5.9 billion to Alinma Bank annual funding costs,2023-02-27,0,synthetic
1120,Al Rajhi Bank net financing income rises 21% in first half,2023-02-27,1,synthetic
4110,TAWUNIYA board declares special dividend of SAR 8.7 per share,2023-02-28,1,synthetic
2010,SABIC shares hit 52-week low following profit warning,2023-02-28,0,synthetic
1150,Alinma Bank writes off SAR 12.3 billion in non-performing assets,2023-03-01,0,synthetic
1211,Ma'aden writes off SAR 11.6 billion in non-performing assets,2023-03-01,0,synthetic
1211,Ma'aden loses significant market share to competitors,2023-03-03,0,synthetic
1120,Al Rajhi Bank holds investor day to outline medium-term strategy,2023-03-06,1,synthetic
4325,Saudi current account deficit widens on lower oil revenues,2023-03-07,0,synthetic
7010,STC mortgage portfolio grows 36% on housing demand,2023-03-08,1,synthetic
7010,STC signs joint venture deal worth SAR 11.4 billion,2023-03-09,1,synthetic
1211,Ma'aden return on equity falls sharply to 40%,2023-03-09,0,synthetic
2010,SABIC revenue down 8% as market conditions worsen,2023-03-10,0,synthetic
4110,TAWUNIYA board declares special dividend of SAR 1.8 per share,2023-03-10,1,synthetic
4110,TAWUNIYA profit falls 12% missing analyst estimates,2023-03-16,0,synthetic
4325,MASAR revenue growth reaches 30% year on year,2023-03-17,1,synthetic
1120,Al Rajhi Bank refinances SAR 4.1 billion revolving debt facility,2023-03-17,1,synthetic
1211,Interest rate cut expectations boost GCC banking sector stocks,2023-03-17,1,synthetic
7010,US-China trade war escalation hits global supply chains,2023-03-17,0,synthetic
1211,Ma'aden posts 20% rise in total operating income,2023-03-20,1,synthetic
4110,TAWUNIYA updates market on its ongoing strategic review,2023-03-20,1,synthetic
2222,Analyst initiates coverage of Saudi Aramco with neutral rating,2023-03-21,1,synthetic
4325,MASAR revenue down 14% as market conditions worsen,2023-03-21,0,synthetic
7010,Global equity markets rally on US-China trade deal progress,2023-03-21,1,synthetic
1211,Ma'aden launches new product line to strong market reception,2023-03-22,1,synthetic
2010,SABIC management reaffirms full-year guidance unchanged,2023-03-23,1,synthetic
4325,MASAR secures major SAR 2.8 billion government contract,2023-03-24,1,synthetic
4325,Saudi current account deficit widens on lower oil revenues,2023-03-24,0,synthetic
1211,US-China trade war escalation hits global supply chains,2023-03-27,0,synthetic
